ID	old_ID	box	species	source	host	loc	long	lat	sequence_tag	collector	note
1146	DCM7KEKF	15	Aeromonas caviae	sewage	duck	Guangzhou	113.28	23.125	2	F	
1147	OK5XCE6Q	15	Escherichia coli	blood	env	Changsha	112.47	31.23	2	E	
1148	OXYX7LKK	15	Salmonella enterica	env	env	Shanghai	121.47	31.23	0	F	
1149	7GFNQZNY	15	Klebsiella pneumoniae	env	env	Xian	108.95	34.26	0	F	
1150	DOVVT7GT	15	Aeromonas veronii	env	human	Beijing	116.41	39.90	0	D	blabla
1151	SOEV37YQ	15	Aeromonas hydrophila	faeces	duck	Guangzhou	113.28	23.125	2	D	
1152	1T4X0O4M	15	Aeromonas caviae	faeces	chicken	Xian	108.95	34.26	0	B	
1153	3HE7Y8US	15	Shigella flexneri	blood	pig	Guangzhou	113.28	23.125	0	D	
1154	KCA5NJ5F	15	Acinetobacter baumannii	blood	env	Guangzhou	113.28	23.125	2	A	
1155	AL3R4949	15	Salmonella enterica	blood	pig	Xian	108.95	34.26	2	C	
1156	2L6AJNAM	15	Enterobacter cloacae	sputum	chicken	Xian	108.95	34.26	0	F	
1157	3DX1LQ3C	15	Escherichia coli	env	duck	Guangzhou	113.28	23.125	0	E	
1158	J01J2M8O	15	Enterobacter cloacae	faeces	pig	Xian	108.95	34.26	0	C	
1159	YXVEKCFV	15	Aeromonas caviae	sputum	env	Wuhan	114.30	30.58	0	F	
1160	3YYWO84T	15	Aeromonas hydrophila	blood	chicken	Beijing	116.41	39.90	0	F	
1161	DIPTGC3T	15	Enterobacter cloacae	faeces	pig	Beijing	116.41	39.90	2	F	
1162	8PA1P04C	15	Shigella flexneri	sputum	human	Beijing	116.41	39.90	0	D	
1163	AEVAYS15	15	Acinetobacter baumannii	blood	env	Changsha	112.47	31.23	0	D	
1164	71EZVYDA	15	Aeromonas enteropelogenes	env	duck	Beijing	116.41	39.90	2	F	
1165	Q0JWJT9E	15	Klebsiella pneumoniae	blood	env	Beijing	116.41	39.90	0	F	
1166	389L2MXP	15	Aeromonas caviae	sputum	human	Beijing	116.41	39.90	2	E	
1167	BD8EIY51	15	Aeromonas hydrophila	sewage	chicken	Wuhan	114.30	30.58	0	E	
1168	SURUX959	15	Aeromonas caviae	sewage	pig	Beijing	116.41	39.90	0	B	
1169	VEKWK33I	15	Aeromonas veronii	sputum	duck	Xian	108.95	34.26	2	A	
1170	KOKB04T7	15	Enterobacter cloacae	blood	chicken	Beijing	116.41	39.90	0	B	
1171	GCDAY6B3	15	Salmonella enterica	sewage	human	Shanghai	121.47	31.23	2	A	
1172	TE9R3ZNX	15	Salmonella enterica	env	pig	Wuhan	114.30	30.58	0	E	
1173	U1SYG2R6	15	Klebsiella pneumoniae	faeces	duck	Shanghai	121.47	31.23	2	F	
1174	57TT4NST	15	Enterobacter cloacae	faeces	duck	Beijing	116.41	39.90	2	F	
1175	8GCE12Q7	15	Aeromonas enteropelogenes	sputum	duck	Wuhan	114.30	30.58	0	A	
1176	J41EL964	15	Aeromonas enteropelogenes	env	duck	Wuhan	114.30	30.58	0	D	
1177	P1JYUR4I	15	Klebsiella pneumoniae	sputum	duck	Beijing	116.41	39.90	0	B	
1178	N3R8LMP2	15	Klebsiella pneumoniae	env	duck	Beijing	116.41	39.90	2	C	
1179	DXOQK0VD	15	Salmonella enterica	blood	env	Changsha	112.47	31.23	2	A	
1180	SVY5F2QI	15	Acinetobacter baumannii	blood	env	Wuhan	114.30	30.58	0	C	blabla
1181	Z0QKY83O	15	Salmonella enterica	env	duck	Wuhan	114.30	30.58	2	C	
1182	R1H1XSK0	15	Aeromonas enteropelogenes	blood	env	Xian	108.95	34.26	2	C	
1183	YKENDO71	15	Aeromonas caviae	blood	human	Xian	108.95	34.26	2	B	
1184	S6AIVTXR	15	Escherichia coli	sputum	duck	Wuhan	114.30	30.58	2	B	
1185	XC413OSZ	15	Acinetobacter baumannii	sewage	pig	Wuhan	114.30	30.58	2	C	
1186	H2F43FPC	15	Aeromonas hydrophila	blood	chicken	Guangzhou	113.28	23.125	0	E	
1187	58YOWZJ6	15	Klebsiella pneumoniae	env	human	Wuhan	114.30	30.58	0	D	
1188	DRXTK575	15	Salmonella enterica	faeces	duck	Xian	108.95	34.26	2	A	blabla
1189	R5DJMYG6	15	Aeromonas veronii	env	pig	Xian	108.95	34.26	2	F	
1190	NMWJXKV1	15	Aeromonas veronii	sputum	duck	Beijing	116.41	39.90	0	A	
1191	QXZQMBCN	15	Aeromonas caviae	faeces	pig	Shanghai	121.47	31.23	2	B	
1192	AA8GCU4Z	15	Aeromonas enteropelogenes	blood	env	Beijing	116.41	39.90	2	C	
1193	PBHQXCNN	15	Aeromonas caviae	sewage	chicken	Guangzhou	113.28	23.125	2	D	
1194	LC4QGBYN	15	Klebsiella pneumoniae	sewage	chicken	Changsha	112.47	31.23	0	F	
1195	4H6R7YT2	15	Aeromonas enteropelogenes	env	duck	Beijing	116.41	39.90	0	A	
1196	892T5WLW	15	Salmonella enterica	sewage	env	Shanghai	121.47	31.23	0	A	
1197	P55B46YG	15	Salmonella enterica	sputum	pig	Wuhan	114.30	30.58	0	E	
1198	AXRIAP0V	15	Aeromonas hydrophila	faeces	duck	Guangzhou	113.28	23.125	0	C	
1199	0RQ0CSE2	15	Acinetobacter baumannii	sewage	human	Wuhan	114.30	30.58	0	C	
1200	JZMV75H4	15	Aeromonas hydrophila	sewage	chicken	Xian	108.95	34.26	2	A	
1201	H7B3WFDX	15	Aeromonas veronii	sputum	env	Shanghai	121.47	31.23	0	A	blabla
1202	A9HWO5OA	15	Salmonella enterica	env	pig	Changsha	112.47	31.23	3	B	
1203	NS1OG29W	15	Shigella flexneri	blood	pig	Beijing	116.41	39.90	0	D	
1204	TYCNSICV	15	Salmonella enterica	sewage	env	Wuhan	114.30	30.58	0	D	
1205	9Z6UZWH9	15	Salmonella enterica	sputum	env	Beijing	116.41	39.90	0	F	
1206	FAZN3BPM	15	Shigella flexneri	sputum	duck	Beijing	116.41	39.90	2	B	blabla
1207	0QQFCYDJ	15	Acinetobacter baumannii	env	pig	Wuhan	114.30	30.58	0	C	blabla
1208	I8JUN3ZY	15	Klebsiella pneumoniae	env	pig	Xian	108.95	34.26	0	F	
1209	DMI3R1Y8	15	Enterobacter cloacae	faeces	env	Xian	108.95	34.26	0	F	blabla
1210	R32O27G1	15	Escherichia coli	faeces	duck	Guangzhou	113.28	23.125	2	B	
1211	HZOVJME6	15	Acinetobacter baumannii	sewage	human	Changsha	112.47	31.23	0	A	
1212	6R37NJ9F	15	Aeromonas caviae	sewage	chicken	Wuhan	114.30	30.58	2	D	
1213	F1IFGYI2	15	Escherichia coli	sputum	pig	Wuhan	114.30	30.58	0	D	
1214	EDUQV1SO	15	Enterobacter cloacae	faeces	duck	Shanghai	121.47	31.23	2	B	
1215	CLV2KQA9	16	Aeromonas veronii	sewage	pig	Wuhan	114.30	30.58	0	A	
1216	9H33621Z	16	Shigella flexneri	env	pig	Beijing	116.41	39.90	2	F	
1217	1PBFFPC9	16	Escherichia coli	sewage	duck	Shanghai	121.47	31.23	0	C	
1218	7KDOYVEX	16	Klebsiella pneumoniae	faeces	duck	Shanghai	121.47	31.23	0	F	
1219	P3C9WECC	16	Escherichia coli	env	chicken	Shanghai	121.47	31.23	0	D	
1220	V4YZN3NO	16	Aeromonas veronii	sewage	chicken	Changsha	112.47	31.23	2	C	
1221	VLBWMNMQ	16	Escherichia coli	sputum	chicken	Wuhan	114.30	30.58	0	C	
1222	EAFXDC9X	16	Acinetobacter baumannii	blood	human	Xian	108.95	34.26	2	A	
1223	6DZG464M	16	Aeromonas veronii	sewage	env	Changsha	112.47	31.23	0	E	
1224	UZBMLK0F	16	Shigella flexneri	sewage	human	Xian	108.95	34.26	0	E	
1225	P5PSY4AJ	16	Salmonella enterica	blood	env	Wuhan	114.30	30.58	2	F	
1226	IGRP4EDM	16	Aeromonas veronii	faeces	human	Shanghai	121.47	31.23	0	E	
1227	SIUD9ZH4	16	Aeromonas enteropelogenes	faeces	chicken	Beijing	116.41	39.90	0	C	
1228	2ZM7TUJF	16	Enterobacter cloacae	env	pig	Xian	108.95	34.26	2	E	
1229	L9RDYCQA	16	Aeromonas hydrophila	faeces	duck	Beijing	116.41	39.90	0	C	
1230	NQSP6ANW	16	Aeromonas hydrophila	sewage	duck	Beijing	116.41	39.90	2	E	
1231	7G6WW49I	16	Aeromonas caviae	sewage	duck	Beijing	116.41	39.90	0	E	
1232	HJ1179H6	16	Shigella flexneri	sewage	duck	Beijing	116.41	39.90	2	C	
1233	2RYTG2GQ	16	Aeromonas enteropelogenes	blood	env	Wuhan	114.30	30.58	0	E	
1234	FARMNAR4	16	Aeromonas enteropelogenes	faeces	env	Guangzhou	113.28	23.125	0	D	blabla
1235	65UZ0VN7	16	Aeromonas caviae	env	env	Beijing	116.41	39.90	2	E	
1236	MXBJRQXS	16	Aeromonas caviae	sputum	duck	Guangzhou	113.28	23.125	2	A	
1237	HXFNZ7UW	16	Klebsiella pneumoniae	env	chicken	Xian	108.95	34.26	2	E	
1238	2LUHCB4T	16	Aeromonas enteropelogenes	env	pig	Changsha	112.47	31.23	3	E	
1239	AYA2TJ0J	16	Aeromonas enteropelogenes	blood	env	Shanghai	121.47	31.23	0	E	
1240	YCJ0WHDU	16	Escherichia coli	blood	env	Xian	108.95	34.26	2	B	blabla
1241	6Z5BPUF0	16	Salmonella enterica	sputum	pig	Beijing	116.41	39.90	2	F	
1242	6J8PMNHS	16	Klebsiella pneumoniae	faeces	human	Wuhan	114.30	30.58	0	A	
1243	JGQAOP6O	16	Shigella flexneri	sewage	human	Changsha	112.47	31.23	2	C	
1244	UNJ2P0WJ	16	Aeromonas hydrophila	env	env	Guangzhou	113.28	23.125	2	A	
1245	W01JUD4Q	16	Shigella flexneri	sputum	duck	Guangzhou	113.28	23.125	0	C	
1246	74RTW272	16	Escherichia coli	sputum	chicken	Xian	108.95	34.26	2	E	
1247	W6H0I4QN	16	Enterobacter cloacae	sputum	duck	Wuhan	114.30	30.58	2	D	
1248	YGX3W7H5	16	Salmonella enterica	sputum	chicken	Beijing	116.41	39.90	3	B	blabla
1249	HPZDDNLL	16	Salmonella enterica	sputum	duck	Changsha	112.47	31.23	2	C	
1250	0XOF4T9U	16	Enterobacter cloacae	env	human	Shanghai	121.47	31.23	3	B	blabla
1251	ONPKKH80	16	Enterobacter cloacae	sputum	env	Shanghai	121.47	31.23	0	E	
1252	6AR1RL1S	16	Aeromonas enteropelogenes	sputum	pig	Shanghai	121.47	31.23	0	D	
1253	FNSZQ2OE	16	Escherichia coli	blood	env	Guangzhou	113.28	23.125	0	A	
1254	HJB42KG2	16	Salmonella enterica	blood	pig	Beijing	116.41	39.90	2	D	
1255	FXBFTYIH	16	Escherichia coli	blood	chicken	Guangzhou	113.28	23.125	3	D	
1256	9F5CCFXO	16	Klebsiella pneumoniae	faeces	human	Beijing	116.41	39.90	0	E	
1257	V1WK3Z0X	16	Aeromonas caviae	env	chicken	Beijing	116.41	39.90	3	A	
1258	JMD387IO	16	Enterobacter cloacae	env	human	Wuhan	114.30	30.58	0	A	
1259	XI0Q2TTS	16	Shigella flexneri	faeces	human	Wuhan	114.30	30.58	3	C	
1260	5BG8AOWC	16	Salmonella enterica	sputum	duck	Beijing	116.41	39.90	3	E	
1261	GXMN50PV	16	Klebsiella pneumoniae	sputum	human	Xian	108.95	34.26	3	F	
1262	L61X09AO	16	Klebsiella pneumoniae	sewage	pig	Wuhan	114.30	30.58	0	F	
1263	WBVJNIVQ	16	Acinetobacter baumannii	blood	human	Beijing	116.41	39.90	2	C	
1264	QN3D5M08	16	Acinetobacter baumannii	blood	env	Beijing	116.41	39.90	0	C	
1265	XH27PG7E	16	Aeromonas veronii	sewage	human	Wuhan	114.30	30.58	2	F	
1266	JGNSRGLS	16	Acinetobacter baumannii	faeces	chicken	Guangzhou	113.28	23.125	0	B	
1267	97VRKNCU	16	Aeromonas veronii	sewage	chicken	Wuhan	114.30	30.58	0	D	
1268	JE8LP0JE	16	Aeromonas caviae	blood	human	Changsha	112.47	31.23	2	E	
1269	UEO1MU28	16	Shigella flexneri	sputum	duck	Shanghai	121.47	31.23	3	D	
1270	XARTG6WI	16	Acinetobacter baumannii	env	human	Changsha	112.47	31.23	2	B	
1271	57QIE4HP	16	Escherichia coli	sewage	chicken	Wuhan	114.30	30.58	0	D	
1272	70XLTKG4	16	Klebsiella pneumoniae	sewage	duck	Shanghai	121.47	31.23	3	C	
1273	SS2CA3X6	16	Escherichia coli	faeces	pig	Xian	108.95	34.26	2	E	blabla
1274	ANOUCR04	16	Enterobacter cloacae	blood	env	Changsha	112.47	31.23	0	E	
1275	K4TLEWHD	16	Enterobacter cloacae	sewage	duck	Guangzhou	113.28	23.125	0	B	
1276	8JBIYSLO	16	Aeromonas caviae	sewage	duck	Xian	108.95	34.26	2	F	
1277	TMSU4KWR	16	Aeromonas veronii	blood	pig	Xian	108.95	34.26	0	E	
1278	620M3ZDZ	16	Enterobacter cloacae	sputum	pig	Guangzhou	113.28	23.125	2	B	
1279	AN5MDI01	16	Acinetobacter baumannii	faeces	pig	Xian	108.95	34.26	0	F	
1280	5NGC6BPR	16	Salmonella enterica	sewage	env	Shanghai	121.47	31.23	0	A	
1281	Z920FYPW	16	Acinetobacter baumannii	blood	chicken	Changsha	112.47	31.23	0	C	
1282	6OF9JPYZ	16	Acinetobacter baumannii	env	chicken	Beijing	116.41	39.90	0	C	
1283	0SQ6PEM2	16	Escherichia coli	sputum	chicken	Wuhan	114.30	30.58	2	D	blabla
1284	9PR9TJ3T	16	Acinetobacter baumannii	env	human	Beijing	116.41	39.90	0	F	
1285	J35XYGFY	16	Shigella flexneri	sewage	human	Changsha	112.47	31.23	2	C	
1286	6L20YIBG	16	Klebsiella pneumoniae	blood	env	Beijing	116.41	39.90	3	D	
1287	D5SPMQ1Q	16	Acinetobacter baumannii	faeces	chicken	Xian	108.95	34.26	0	C	
1288	SV6WMDU0	16	Klebsiella pneumoniae	faeces	human	Beijing	116.41	39.90	2	D	
1289	3CFLRSV9	16	Shigella flexneri	sewage	human	Beijing	116.41	39.90	0	B	
1290	HVNKZDNK	16	Aeromonas caviae	sputum	chicken	Beijing	116.41	39.90	2	A	
1291	MAFN1OYR	16	Aeromonas caviae	sputum	chicken	Wuhan	114.30	30.58	0	D	
1292	22YGOFGM	16	Shigella flexneri	sewage	pig	Xian	108.95	34.26	2	E	
1293	7F6KCWQ6	16	Aeromonas enteropelogenes	faeces	duck	Wuhan	114.30	30.58	2	F	
1294	XD391097	16	Acinetobacter baumannii	faeces	pig	Shanghai	121.47	31.23	0	A	
1295	9MCJTPOD	16	Aeromonas veronii	faeces	env	Beijing	116.41	39.90	0	B	
1296	N010S2U4	17	Aeromonas caviae	faeces	env	Guangzhou	113.28	23.125	2	D	
1297	NXTZDR89	17	Aeromonas caviae	env	human	Xian	108.95	34.26	2	B	
1298	O82QBQB7	17	Aeromonas enteropelogenes	blood	pig	Changsha	112.47	31.23	0	E	blabla
1299	DEQ7O8CQ	17	Aeromonas veronii	sewage	duck	Xian	108.95	34.26	2	D	
1300	50N5L04W	17	Aeromonas enteropelogenes	sewage	pig	Guangzhou	113.28	23.125	2	D	
1301	YK02GX3W	17	Shigella flexneri	blood	env	Beijing	116.41	39.90	2	A	
1302	1PKJNHF6	17	Salmonella enterica	sewage	chicken	Wuhan	114.30	30.58	0	C	
1303	37MKCV4N	17	Shigella flexneri	blood	pig	Shanghai	121.47	31.23	0	D	
1304	IZ3Z8G93	17	Salmonella enterica	blood	pig	Guangzhou	113.28	23.125	0	B	
1305	5Z2X1YKO	17	Aeromonas caviae	blood	pig	Changsha	112.47	31.23	0	F	
1306	1KNCZS28	17	Klebsiella pneumoniae	faeces	chicken	Xian	108.95	34.26	0	D	blabla
1307	CZKXQFOR	17	Enterobacter cloacae	blood	chicken	Wuhan	114.30	30.58	2	D	
1308	7RR9RY5Q	17	Aeromonas enteropelogenes	faeces	env	Beijing	116.41	39.90	2	F	
1309	NVVBF0X5	17	Salmonella enterica	sputum	pig	Changsha	112.47	31.23	2	C	
1310	T65LXXJ2	17	Aeromonas hydrophila	sputum	duck	Xian	108.95	34.26	0	E	
1311	GXLORZKL	17	Enterobacter cloacae	sputum	chicken	Wuhan	114.30	30.58	0	C	
1312	F9YMJYKZ	17	Aeromonas hydrophila	blood	pig	Wuhan	114.30	30.58	2	B	blabla
1313	J4JNK95E	17	Escherichia coli	blood	human	Xian	108.95	34.26	2	B	
1314	5Y7VSXTQ	17	Enterobacter cloacae	faeces	chicken	Changsha	112.47	31.23	2	D	blabla
1315	1MAJVYUX	17	Aeromonas caviae	sewage	pig	Guangzhou	113.28	23.125	3	C	
1316	C6VXLA56	17	Aeromonas caviae	blood	chicken	Xian	108.95	34.26	3	F	
1317	S0LMQFUZ	17	Aeromonas caviae	blood	human	Shanghai	121.47	31.23	0	C	
1318	PG9SX76K	17	Shigella flexneri	blood	duck	Changsha	112.47	31.23	2	A	
1319	WSCGT0X3	17	Aeromonas hydrophila	env	human	Changsha	112.47	31.23	2	B	
1320	1Y9O54IN	17	Escherichia coli	env	duck	Guangzhou	113.28	23.125	0	E	
1321	LNRJR05T	17	Salmonella enterica	sewage	chicken	Beijing	116.41	39.90	2	B	
1322	CJ191LDL	17	Aeromonas veronii	env	duck	Xian	108.95	34.26	2	B	
1323	6A9TKTSC	17	Salmonella enterica	sewage	chicken	Wuhan	114.30	30.58	2	A	
1324	1ZWF2RHD	17	Escherichia coli	sputum	chicken	Wuhan	114.30	30.58	0	D	
1325	S418UOD1	17	Aeromonas hydrophila	faeces	pig	Beijing	116.41	39.90	0	E	
1326	3FLZ244Y	17	Aeromonas veronii	sputum	duck	Shanghai	121.47	31.23	2	A	
1327	TMSCWHDL	17	Aeromonas veronii	sputum	env	Beijing	116.41	39.90	2	F	
1328	963D2Q38	17	Salmonella enterica	faeces	chicken	Xian	108.95	34.26	2	C	
1329	HNXMXZIU	17	Acinetobacter baumannii	sputum	duck	Xian	108.95	34.26	2	B	
1330	H0VOM0IV	17	Aeromonas veronii	sputum	chicken	Guangzhou	113.28	23.125	0	D	
1331	P47VSH5I	17	Shigella flexneri	env	duck	Beijing	116.41	39.90	2	E	
1332	11X0IYSS	17	Salmonella enterica	env	duck	Guangzhou	113.28	23.125	2	A	
1333	NATFA3IW	17	Salmonella enterica	sputum	duck	Beijing	116.41	39.90	0	D	
1334	B3TTBPKN	17	Aeromonas caviae	faeces	chicken	Shanghai	121.47	31.23	0	E	
1335	DSA0NGCC	17	Enterobacter cloacae	faeces	chicken	Beijing	116.41	39.90	0	B	
1336	URX6ZRLT	17	Shigella flexneri	blood	chicken	Changsha	112.47	31.23	3	F	
1337	Y74LPN2Y	17	Aeromonas veronii	sewage	duck	Wuhan	114.30	30.58	0	C	
1338	YSMHB521	17	Escherichia coli	faeces	chicken	Shanghai	121.47	31.23	3	B	
1339	8D4SUC1W	17	Enterobacter cloacae	sputum	duck	Guangzhou	113.28	23.125	0	C	
1340	JQAYOAXP	17	Aeromonas enteropelogenes	env	env	Beijing	116.41	39.90	0	B	blabla
1341	RJRK7Z9U	17	Aeromonas caviae	blood	pig	Shanghai	121.47	31.23	2	C	
1342	SP3QZYEW	17	Aeromonas veronii	blood	env	Xian	108.95	34.26	2	B	
1343	BPR05OFD	17	Klebsiella pneumoniae	faeces	duck	Guangzhou	113.28	23.125	2	A	
1344	TODY9MQM	17	Aeromonas enteropelogenes	sewage	pig	Guangzhou	113.28	23.125	0	B	
1345	7873KCVZ	17	Shigella flexneri	sputum	chicken	Guangzhou	113.28	23.125	0	B	
1346	FZVELPES	17	Acinetobacter baumannii	sewage	chicken	Changsha	112.47	31.23	2	E	
1347	IA3JZIQU	17	Acinetobacter baumannii	sputum	env	Beijing	116.41	39.90	0	F	
1348	CCR4NWNC	17	Enterobacter cloacae	env	duck	Shanghai	121.47	31.23	0	B	
1349	TGX3U88C	17	Escherichia coli	env	human	Shanghai	121.47	31.23	0	A	
1350	Y430K3WZ	17	Aeromonas hydrophila	faeces	duck	Wuhan	114.30	30.58	0	C	
1351	GUT3K2UO	17	Salmonella enterica	sewage	pig	Xian	108.95	34.26	2	A	
1352	P4AQ1ZYY	17	Aeromonas caviae	blood	chicken	Xian	108.95	34.26	2	B	blabla
1353	3HGSVKEO	17	Aeromonas caviae	faeces	human	Xian	108.95	34.26	0	E	
1354	EK1ZM3HF	17	Aeromonas veronii	faeces	duck	Xian	108.95	34.26	2	A	
1355	ULUGF7L4	17	Klebsiella pneumoniae	faeces	human	Wuhan	114.30	30.58	2	F	
1356	3TOH7PC6	17	Shigella flexneri	sputum	human	Xian	108.95	34.26	0	E	blabla
1357	JRMQ5CV7	17	Aeromonas veronii	blood	pig	Guangzhou	113.28	23.125	0	F	
1358	YCYJHQ58	17	Aeromonas veronii	sewage	pig	Changsha	112.47	31.23	3	C	
1359	83YJD3YZ	17	Shigella flexneri	faeces	env	Beijing	116.41	39.90	0	F	
1360	J7VC0CV4	17	Salmonella enterica	blood	duck	Beijing	116.41	39.90	0	E	
1361	PPVI9CUR	17	Salmonella enterica	sewage	chicken	Wuhan	114.30	30.58	2	D	
1362	ZT7FZYG5	17	Klebsiella pneumoniae	sputum	human	Beijing	116.41	39.90	2	C	
1363	OUR6OLRJ	17	Shigella flexneri	sewage	chicken	Xian	108.95	34.26	0	F	
1364	OZCJGNYB	17	Aeromonas caviae	env	pig	Guangzhou	113.28	23.125	2	D	blabla
1365	FUI00V0J	17	Shigella flexneri	env	human	Beijing	116.41	39.90	2	D	
1366	YXYPESKV	17	Enterobacter cloacae	blood	pig	Changsha	112.47	31.23	0	D	
1367	V9083FPO	17	Aeromonas hydrophila	env	pig	Guangzhou	113.28	23.125	2	E	blabla
1368	E495RT8E	17	Escherichia coli	env	human	Guangzhou	113.28	23.125	2	D	blabla
1369	H71U34S8	17	Escherichia coli	blood	duck	Xian	108.95	34.26	0	B	
1370	2NKP67YO	17	Klebsiella pneumoniae	sewage	duck	Shanghai	121.47	31.23	2	C	
1371	3Z8RWW3U	17	Shigella flexneri	faeces	duck	Xian	108.95	34.26	3	D	
1372	A33EXO3O	17	Aeromonas caviae	sewage	pig	Wuhan	114.30	30.58	2	E	
1373	53PTM661	17	Acinetobacter baumannii	blood	pig	Changsha	112.47	31.23	0	C	
1374	CL3Z4XMR	17	Acinetobacter baumannii	sewage	pig	Wuhan	114.30	30.58	0	A	
1375	7WNYMBVD	17	Aeromonas hydrophila	sputum	duck	Xian	108.95	34.26	2	C	
1376	P7Q8G51C	17	Acinetobacter baumannii	faeces	chicken	Guangzhou	113.28	23.125	0	E	
1377	EWXJYYU5	18	Enterobacter cloacae	faeces	human	Wuhan	114.30	30.58	2	C	
1378	0K4KA4F1	18	Escherichia coli	sewage	human	Guangzhou	113.28	23.125	0	D	
1379	XNQ0Z73Q	18	Aeromonas enteropelogenes	blood	human	Wuhan	114.30	30.58	2	E	
1380	6ELQPOWU	18	Acinetobacter baumannii	env	human	Wuhan	114.30	30.58	2	E	
1381	VD5T540T	18	Klebsiella pneumoniae	blood	env	Changsha	112.47	31.23	0	D	
1382	99I9P7G1	18	Salmonella enterica	blood	chicken	Beijing	116.41	39.90	2	B	blabla
1383	EV9WXKJ5	18	Aeromonas caviae	sputum	human	Shanghai	121.47	31.23	0	B	
1384	5UO0MTL9	18	Klebsiella pneumoniae	env	chicken	Shanghai	121.47	31.23	3	D	
1385	26K3N9RZ	18	Shigella flexneri	sputum	chicken	Beijing	116.41	39.90	2	A	
1386	M0NVLY5Z	18	Klebsiella pneumoniae	env	duck	Xian	108.95	34.26	2	B	
1387	Y7ELMYJM	18	Aeromonas veronii	faeces	pig	Xian	108.95	34.26	2	D	blabla
1388	9KIBZTZ6	18	Escherichia coli	faeces	duck	Changsha	112.47	31.23	0	D	
1389	890CGHPR	18	Acinetobacter baumannii	faeces	chicken	Shanghai	121.47	31.23	0	B	
1390	4ELL4WBN	18	Shigella flexneri	blood	pig	Beijing	116.41	39.90	0	A	
1391	ZOKE5OL8	18	Aeromonas caviae	blood	env	Beijing	116.41	39.90	0	C	
1392	3V8O4RKI	18	Salmonella enterica	blood	env	Shanghai	121.47	31.23	2	B	
1393	Z63SBY02	18	Escherichia coli	blood	duck	Wuhan	114.30	30.58	0	F	
1394	PJTEYKYS	18	Acinetobacter baumannii	blood	env	Wuhan	114.30	30.58	2	C	
1395	GE1R6LXG	18	Acinetobacter baumannii	env	pig	Guangzhou	113.28	23.125	0	B	
1396	UEX34VK9	18	Escherichia coli	sputum	env	Shanghai	121.47	31.23	0	F	
1397	HBJOSUM3	18	Acinetobacter baumannii	faeces	env	Changsha	112.47	31.23	0	D	
1398	PZC8VR4N	18	Aeromonas hydrophila	sputum	duck	Changsha	112.47	31.23	2	F	
1399	K069MFUJ	18	Escherichia coli	faeces	env	Xian	108.95	34.26	3	E	
1400	0ZGMHI3G	18	Shigella flexneri	sewage	duck	Beijing	116.41	39.90	2	B	
1401	EOWQU3QL	18	Acinetobacter baumannii	sewage	env	Guangzhou	113.28	23.125	2	D	
1402	LDN0JBQV	18	Escherichia coli	env	env	Xian	108.95	34.26	2	C	
1403	5MLV1C7Y	18	Aeromonas veronii	sputum	env	Shanghai	121.47	31.23	0	E	
1404	3ZK3EEP0	18	Shigella flexneri	sputum	chicken	Shanghai	121.47	31.23	0	E	blabla
1405	JXGO5BF4	18	Klebsiella pneumoniae	sputum	duck	Xian	108.95	34.26	2	B	
1406	KR7EFGRI	18	Shigella flexneri	env	chicken	Shanghai	121.47	31.23	3	F	
1407	AINFEZVA	18	Enterobacter cloacae	blood	pig	Wuhan	114.30	30.58	2	A	
1408	LSA1M2RK	18	Aeromonas caviae	env	chicken	Changsha	112.47	31.23	0	C	
1409	ARIX48K1	18	Aeromonas veronii	sputum	duck	Shanghai	121.47	31.23	2	A	
1410	7QRU1MTX	18	Enterobacter cloacae	faeces	human	Changsha	112.47	31.23	0	A	
1411	EWGWDEPO	18	Aeromonas caviae	sewage	chicken	Guangzhou	113.28	23.125	2	B	
1412	IPFOZ5RO	18	Aeromonas hydrophila	sputum	env	Wuhan	114.30	30.58	2	F	
1413	9OTJOV9Z	18	Salmonella enterica	faeces	human	Beijing	116.41	39.90	2	B	blabla
1414	0ZM3N6E7	18	Aeromonas enteropelogenes	faeces	env	Guangzhou	113.28	23.125	2	B	
1415	EYBIKI88	18	Enterobacter cloacae	env	duck	Changsha	112.47	31.23	3	E	
1416	870MZLZO	18	Acinetobacter baumannii	blood	env	Wuhan	114.30	30.58	0	F	
1417	N8ECKZ7Q	18	Enterobacter cloacae	sputum	human	Guangzhou	113.28	23.125	0	F	
1418	A5UO64F4	18	Aeromonas caviae	blood	human	Xian	108.95	34.26	2	D	
1419	V4024HQR	18	Aeromonas caviae	blood	duck	Xian	108.95	34.26	0	E	
1420	UKMQ74HD	18	Aeromonas caviae	blood	duck	Changsha	112.47	31.23	0	C	
1421	3RFLW36P	18	Shigella flexneri	env	chicken	Wuhan	114.30	30.58	0	B	
1422	LP79CMSK	18	Aeromonas veronii	env	duck	Xian	108.95	34.26	0	B	
1423	21YCTJ93	18	Enterobacter cloacae	sputum	duck	Shanghai	121.47	31.23	2	D	
1424	UIW4BK9E	18	Enterobacter cloacae	sewage	pig	Wuhan	114.30	30.58	2	B	
1425	8ACO9SF8	18	Escherichia coli	faeces	env	Xian	108.95	34.26	2	F	
1426	RPUDCPB4	18	Aeromonas enteropelogenes	faeces	env	Guangzhou	113.28	23.125	2	A	
1427	KCUB1576	18	Klebsiella pneumoniae	sputum	pig	Changsha	112.47	31.23	0	F	blabla
1428	RR315W2R	18	Aeromonas caviae	env	human	Xian	108.95	34.26	0	D	
